"18.6833333333333,",62.07
"18.7,",60.37
"18.7166666666667,",59.07
"18.7333333333333,",58.28
"18.75,",57.26
"18.7666666666667,",55.96
"18.7833333333333,",54.59
"18.8,",52.83
"18.8166666666667,",51.01
"18.8333333333333,",49.99
"18.85,",49.7
"18.8666666666667,",49.81
"18.8833333333333,",49.41
"18.9,",48.44
"18.9166666666667,",47.43
"18.9333333333333,",46.41
"18.95,",45.36
"18.9666666666667,",44.39
"18.9833333333333,",43.39
"19,",41.95
"19.0166666666667,",40.59
"19.0333333333333,",39.53
"19.05,",38.83
"19.0666666666667,",37.97
"19.0833333333333,",36.78
"19.1,",35.83
"19.1166666666667,",34.84
"19.1333333333333,",33.92
"19.15,",33.35
"19.1666666666667,",32.84
"19.1833333333333,",32.86
"19.2,",33.12
"19.2166666666667,",34.21
"19.2333333333333,",35.88
"19.25,",38.21
"19.2666666666667,",39.99
"19.2833333333333,",39.79
"19.3,",38.2
"19.3166666666667,",36.54
"19.3333333333333,",34.44
"19.35,",31.07
"19.3666666666667,",26.46
"19.3833333333333,",21.74
"19.4,",17.51
"19.4166666666667,",13.94
"19.4333333333333,",11.49
"19.45,",9.63
"19.4666666666667,",8.06
"19.4833333333333,",6.68
"19.5,",5.59
"19.5166666666667,",4.63
"19.5333333333333,",3.89
"19.55,",3.31
"19.5666666666667,",2.75
"19.5833333333333,",2.26
"19.6,",1.81
"19.6166666666667,",1.44
"19.6333333333333,",1.02
"19.65,",0.82
"19.6666666666667,",0.48
"19.6833333333333,",0.41
"19.7,",0.3
"19.7166666666667,",0.18
"19.7333333333333,",0.12
"19.75,",0.48
"19.7666666666667,",0.76
"19.7833333333333,",0.76
"19.8,",0.76
"19.8166666666667,",0.76
"19.8333333333333,",0.76
"19.85,",0.76
"19.8666666666667,",0.76
"19.8833333333333,",0.68
"19.9,",0.11
"19.9166666666667,",0.35
"19.9333333333333,",0.71
"19.95,",0.64
"19.9666666666667,",0.37
"19.9833333333333,",0.01
"20,",0.01
"20.0166666666667,",0.07
"20.0333333333333,",0.31
"20.05,",0.06
"20.0666666666667,",0.29
"20.0833333333333,",0.01
"20.1,",0
"20.1166666666667,",0.01
"20.1333333333333,",0.01
"20.15,",0.01
"20.1666666666667,",0.01
"20.1833333333333,",0.01
"20.2,",0
"20.2166666666667,",0
"20.2333333333333,",0.01
"20.25,",0.01
"20.2666666666667,",0.35
"20.2833333333333,",0.01
"20.3,",0.35
"20.3166666666667,",0.01
"20.3333333333333,",0.01
"20.35,",0.35
"20.3666666666667,",0.01
"20.3833333333333,",0.01
"20.4,",0.01
"20.4166666666667,",0.02
"20.4333333333333,",0.01
"20.45,",0.01
"20.4666666666667,",0.01
"20.4833333333333,",0.36
"20.5,",0.01
"20.5166666666667,",0.01
"20.5333333333333,",0.01
"20.55,",0
"20.5666666666667,",0
"20.5833333333333,",0.01
"20.6,",0
"20.6166666666667,",0
"20.6333333333333,",0.01
"20.65,",0.01
"20.6666666666667,",0.01
"20.6833333333333,",0.01
"20.7,",0.01
"20.7166666666667,",0
"20.7333333333333,",0
"20.75,",0.01
"20.7666666666667,",0.06
"20.7833333333333,",0.35
"20.8,",0.29
"20.8166666666667,",0.01
"20.8333333333333,",0.35
"20.85,",0.01
"20.8666666666667,",0.01
"20.8833333333333,",0.08
"20.9,",0.29
"20.9166666666667,",0.01
"20.9333333333333,",0.01
"20.95,",0
"20.9666666666667,",0.06
"20.9833333333333,",0.29
"21,",0.01
"21.0166666666667,",0.36
"21.0333333333333,",0.06
"21.05,",0.29
"21.0666666666667,",0.01
"21.0833333333333,",0
"21.1,",0.36
"21.1166666666667,",0.36
"21.1333333333333,",0.01
"21.15,",0.36
"21.1666666666667,",0.36
"21.1833333333333,",0.01
"21.2,",0.41
"21.2166666666667,",0.29
"21.2333333333333,",0.01
"21.25,",0.01
"21.2666666666667,",0.02
"21.2833333333333,",0.01
"21.3,",0.07
"21.3166666666667,",0.34
"21.3333333333333,",0.3
"21.35,",0.01
"21.3666666666667,",0
"21.3833333333333,",0
"21.4,",0.01
"21.4166666666667,",0.01
"21.4333333333333,",0.01
"21.45,",0.01
"21.4666666666667,",0.01
"21.4833333333333,",0
"21.5,",0.02
"21.5166666666667,",0.02
"21.5333333333333,",0.07
"21.55,",0.3
"21.5666666666667,",0.01
"21.5833333333333,",0.02
"21.6,",0.01
"21.6166666666667,",0.02
"21.6333333333333,",0
"21.65,",0.01
"21.6666666666667,",0.06
"21.6833333333333,",0.31
"21.7,",0.44
"21.7166666666667,",0.3
"21.7333333333333,",0.01
"21.75,",0.01
"21.7666666666667,",0.01
"21.7833333333333,",0
"21.8,",0
"21.8166666666667,",0.03
"21.8333333333333,",0.35
"21.85,",0.35
"21.8666666666667,",0.08
"21.8833333333333,",0.29
"21.9,",0.01
"21.9166666666667,",0.01
"21.9333333333333,",0.35
"21.95,",0.01
"21.9666666666667,",0
"21.9833333333333,",0.01
"22,",0.02
"22.0166666666667,",0.06
"22.0333333333333,",0.36
"22.05,",0.29
"22.0666666666667,",0.01
"22.0833333333333,",0.01
"22.1,",0.02
"22.1166666666667,",0.07
"22.1333333333333,",0.29
"22.15,",0.02
"22.1666666666667,",0.01
"22.1833333333333,",0.01
"22.2,",0.02
"22.2166666666667,",0.01
"22.2333333333333,",0.01
"22.25,",0.03
"22.2666666666667,",0.01
"22.2833333333333,",0.35
"22.3,",0.07
"22.3166666666667,",0.29
"22.3333333333333,",0.01
"22.35,",0.01
"22.3666666666667,",0.02
"22.3833333333333,",0.34
"22.4,",0.01
"22.4166666666667,",0.01
"22.4333333333333,",0.02
"22.45,",0
"22.4666666666667,",0.01
"22.4833333333333,",0.01
"22.5,",0.36
"22.5166666666667,",0.01
"22.5333333333333,",0.41
"22.55,",0.3
"22.5666666666667,",0.01
"22.5833333333333,",0.01
"22.6,",0.36
"22.6166666666667,",0.36
"22.6333333333333,",0.01
"22.65,",0.06
"22.6666666666667,",0.3
"22.6833333333333,",0.01
"22.7,",0.01
"22.7166666666667,",0.01
"22.7333333333333,",0.01
"22.75,",0.01
"22.7666666666667,",0
"22.7833333333333,",0.01
"22.8,",0.01
"22.8166666666667,",0.34
"22.8333333333333,",0
"22.85,",0.01
"22.8666666666667,",0
"22.8833333333333,",0.01
"22.9,",0
"22.9166666666667,",0.01
"22.9333333333333,",0.41
"22.95,",0.3
"22.9666666666667,",0.01
"22.9833333333333,",0.01
"23,",0.02
"23.0166666666667,",0.06
"23.0333333333333,",0.35
"23.05,",0.3
"23.0666666666667,",0.36
"23.0833333333333,",0.01
"23.1,",0.01
"23.1166666666667,",0.01
"23.1333333333333,",0.02
"23.15,",0.35
"23.1666666666667,",0.36
"23.1833333333333,",0
"23.2,",0
"23.2166666666667,",0.06
"23.2333333333333,",0.31
"23.25,",0.01
"23.2666666666667,",0
"23.2833333333333,",0
"23.3,",0.36
"23.3166666666667,",0.03
"23.3333333333333,",0.01
"23.35,",0.06
"23.3666666666667,",0.3
"23.3833333333333,",0.01
"23.4,",0.01
"23.4166666666667,",0.01
"23.4333333333333,",0.02
"23.45,",0.07
"23.4666666666667,",0.31
"23.4833333333333,",0.01
"23.5,",0.01
"23.5166666666667,",0.01
"23.5333333333333,",0.02
"23.55,",0
"23.5666666666667,",0
"23.5833333333333,",0
"23.6,",0.06
"23.6166666666667,",0.35
"23.6333333333333,",0.29
"23.65,",0
"23.6666666666667,",0
"23.6833333333333,",0.01
"23.7,",0.01
"23.7166666666667,",0.01
"23.7333333333333,",0.34
"23.75,",0
"23.7666666666667,",0.01
"23.7833333333333,",0.01
"23.8,",0.01
"23.8166666666667,",0.01
"23.8333333333333,",0.01
"23.85,",0.01
"23.8666666666667,",0
"23.8833333333333,",0
"23.9,",0.06
"23.9166666666667,",0.29
"23.9333333333333,",0
"23.95,",0.01
"23.9666666666667,",0.01
"23.9833333333333,",0.01
"24,",0.06
",",0.29
